"","id","owner","datetaken","ownername","latitude","longitude","url_c","Clusters_0.0005_5","GND_N","PROVINCE_N","DISTRICT_N","date","time"
"113977",14592400103,"33192207@N03","2014-07-04 19:58:52","uthmax",7.4813,80.3605,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-07-04","19:58:52"
"113978",14372137578,"33192207@N03","2014-07-02 21:01:13","uthmax",7.4878,80.3644,NA,2,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-07-02","21:01:13"
"113979",14571824253,"33192207@N03","2014-07-01 21:58:51","uthmax",7.4878,80.3642,NA,2,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-07-01","21:58:51"
"113980",14527837416,"33192207@N03","2014-07-01 19:56:29","uthmax",7.4879,80.3644,NA,2,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-07-01","19:56:29"
"113981",14356633419,"33192207@N03","2014-06-30 20:36:38","uthmax",7.5005,80.3481,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-06-30","20:36:38"
"113982",14530421974,"33192207@N03","2014-06-29 12:46:03","uthmax",7.4879,80.3644,NA,2,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-06-29","12:46:03"
"113983",14339612648,"33192207@N03","2014-06-28 18:29:29","uthmax",7.488,80.3647,NA,2,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-06-28","18:29:29"
"113984",14523894414,"33192207@N03","2014-06-28 15:25:04","uthmax",7.5008,80.3482,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-06-28","15:25:04"
"113985",14517499162,"33192207@N03","2014-06-27 15:32:43","uthmax",7.4879,80.3644,NA,2,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-06-27","15:32:43"
"113988",7741746852,"33655168@N05","2010-01-28 14:25:50","andgir",7.5615,80.3661,"https://live.staticflickr.com/8295/7741746852_63db05fc59_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2010-01-28","14:25:50"
"114046",23613085780,"34587144@N08","2015-12-22 18:07:01","Kithsiri Ekanayake",7.488,80.3643,"https://live.staticflickr.com/5795/23613085780_b9451ede28_c.jpg",2,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2015-12-22","18:07:01"
"114047",8654190903,"34587144@N08","2013-04-16 09:28:38","Kithsiri Ekanayake",8.0615,80.2452,"https://live.staticflickr.com/8264/8654190903_68ae903028_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-16","09:28:38"
"114098",13644893233,"34604164@N00","2014-03-24 13:36:19","pasto",7.6249,80.3479,"https://live.staticflickr.com/7145/13644893233_e4669aeffb_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-03-24","13:36:19"
"114110",13644734513,"34604164@N00","2014-03-23 15:01:43","pasto",7.6249,80.3479,"https://live.staticflickr.com/7110/13644734513_32a4baee9a_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-03-23","15:01:43"
"114512",8063148879,"37461193@N04","2012-09-24 10:12:15","sanjeewa subasinghe",7.3309,80.124,"https://live.staticflickr.com/8182/8063148879_93aeeab935_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-09-24","10:12:15"
"114513",8063193395,"37461193@N04","2012-09-24 10:11:15","sanjeewa subasinghe",7.3307,80.1237,"https://live.staticflickr.com/8182/8063193395_c9ea771892_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-09-24","10:11:15"
"114514",8063182835,"37461193@N04","2012-09-24 10:10:03","sanjeewa subasinghe",7.3305,80.1241,"https://live.staticflickr.com/8180/8063182835_dbab2cd399_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-09-24","10:10:03"
"114561",23972901875,"37925816@N06","2015-12-26 05:55:23","Chamith Nilanka Wijesinghe",7.8167,80.3167,"https://live.staticflickr.com/5625/23972901875_aa265be9ed_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2015-12-26","05:55:23"
"115015",30124779751,"39986540@N04","2016-10-09 16:58:28","Sampath Muthunayake",7.4871,80.3582,"https://live.staticflickr.com/5338/30124779751_978f119ca7_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-10-09","16:58:28"
"115907",28786864501,"43246460@N04","2016-08-08 21:22:25","Into The East",7.4884,80.3646,"https://live.staticflickr.com/8765/28786864501_9f48d798d3_c.jpg",2,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-08-08","21:22:25"
"116093",8630534007,"44052725@N08","2013-04-05 15:18:30","Asia Plantation Capital",7.5925,80.4212,"https://live.staticflickr.com/8240/8630534007_8ca1250fb9_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","15:18:30"
"116095",8630535577,"44052725@N08","2013-04-05 15:17:57","Asia Plantation Capital",7.5926,80.4211,"https://live.staticflickr.com/8109/8630535577_c4b773d92d_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","15:17:57"
"116096",8631637938,"44052725@N08","2013-04-05 15:17:35","Asia Plantation Capital",7.5926,80.4212,"https://live.staticflickr.com/8397/8631637938_daca3d824b_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","15:17:35"
"116098",8628319706,"44052725@N08","2013-04-05 15:17:08","Asia Plantation Capital",7.5925,80.4211,"https://live.staticflickr.com/8255/8628319706_433be0ae25_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","15:17:08"
"116103",8628259932,"44052725@N08","2013-04-05 14:43:32","Asia Plantation Capital",7.5901,80.421,"https://live.staticflickr.com/8110/8628259932_f0fbc5e1b7_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:43:32"
"116104",8627068331,"44052725@N08","2013-04-05 14:43:23","Asia Plantation Capital",7.5901,80.4209,"https://live.staticflickr.com/8260/8627068331_0cfe80eab6_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:43:23"
"116105",8627146137,"44052725@N08","2013-04-05 14:36:16","Asia Plantation Capital",7.5902,80.4209,"https://live.staticflickr.com/8385/8627146137_3c13c29296_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:36:16"
"116106",8627136675,"44052725@N08","2013-04-05 14:34:42","Asia Plantation Capital",7.5904,80.421,"https://live.staticflickr.com/8263/8627136675_710f01daa0_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:34:42"
"116107",8627062039,"44052725@N08","2013-04-05 14:33:39","Asia Plantation Capital",7.5904,80.4209,"https://live.staticflickr.com/8380/8627062039_a2b7393b97_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:33:39"
"116108",8621541283,"44052725@N08","2013-04-05 14:33:20","Asia Plantation Capital",7.5904,80.4208,"https://live.staticflickr.com/8119/8621541283_108e52a55c_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:33:20"
"116109",8622642494,"44052725@N08","2013-04-05 14:32:19","Asia Plantation Capital",7.5906,80.4209,"https://live.staticflickr.com/8399/8622642494_f7ba47fefa_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:32:19"
"116110",8622638498,"44052725@N08","2013-04-05 14:31:44","Asia Plantation Capital",7.5905,80.421,"https://live.staticflickr.com/8526/8622638498_839cc6dbf0_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:31:44"
"116111",8622640414,"44052725@N08","2013-04-05 14:30:25","Asia Plantation Capital",7.5905,80.4212,"https://live.staticflickr.com/8120/8622640414_b9482333c7_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:30:25"
"116112",8622636698,"44052725@N08","2013-04-05 14:28:28","Asia Plantation Capital",7.5906,80.4215,"https://live.staticflickr.com/8099/8622636698_30b1582fc5_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:28:28"
"116113",8621531279,"44052725@N08","2013-04-05 14:26:37","Asia Plantation Capital",7.5909,80.4215,"https://live.staticflickr.com/8241/8621531279_01c148f8f6_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:26:37"
"116114",8622651048,"44052725@N08","2013-04-05 14:24:55","Asia Plantation Capital",7.5908,80.4215,"https://live.staticflickr.com/8265/8622651048_273bd98078_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:24:55"
"116115",8621493905,"44052725@N08","2013-04-05 14:18:32","Asia Plantation Capital",7.5908,80.4212,"https://live.staticflickr.com/8252/8621493905_191c4c1b60_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-04-05","14:18:32"
"116644",5518916915,"54759102@N04","2009-12-31 13:56:37","neil.maho",7.8147,80.3252,"https://live.staticflickr.com/5297/5518916915_846c5a9c68_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2009-12-31","13:56:37"
"117295",21668503144,"56068343@N08","2015-10-19 07:44:27","karunadasa2008",7.3409,80.0302,"https://live.staticflickr.com/568/21668503144_abfdf3da34_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2015-10-19","07:44:27"
"117970",9675137608,"58363417@N05","2012-11-29 11:18:46","Chris! Würbel",7.4101,80.3855,"https://live.staticflickr.com/7436/9675137608_63d3d7fe88_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-11-29","11:18:46"
"117994",24700640440,"58399228@N02","2016-02-13 22:20:59","Darkydoors",7.6568,80.3693,"https://live.staticflickr.com/1453/24700640440_a897a186b7_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-02-13","22:20:59"
"118112",9416132584,"58649909@N08","2012-02-15 09:00:48","Cogent network",7.3179,79.9824,"https://live.staticflickr.com/7296/9416132584_4df0302e6c_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-02-15","09:00:48"
"118120",8443459405,"59324559@N02","2013-02-04 10:39:12","Lanil T",7.4864,80.3715,"https://live.staticflickr.com/8073/8443459405_8bffd65091_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-02-04","10:39:12"
"118121",8444357048,"59324559@N02","2013-02-04 08:09:37","Lanil T",7.477,80.3743,"https://live.staticflickr.com/8499/8444357048_2054d4bb15_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-02-04","08:09:37"
"118122",8371769877,"59324559@N02","2013-01-09 12:11:29","Lanil T",7.51,80.3793,"https://live.staticflickr.com/8363/8371769877_4de57a280c_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-01-09","12:11:29"
"118123",8372849296,"59324559@N02","2013-01-01 12:46:16","Lanil T",7.4837,80.3683,"https://live.staticflickr.com/8089/8372849296_718d875d0c_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-01-01","12:46:16"
"118124",8461654090,"59324559@N02","2012-09-01 11:24:47","Lanil T",7.4871,80.3628,"https://live.staticflickr.com/8109/8461654090_8fa5e96ee4_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-09-01","11:24:47"
"118125",7689694894,"59324559@N02","2012-08-01 07:47:12","Lanil T",7.4813,80.3701,"https://live.staticflickr.com/8143/7689694894_b2fe951a78_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-08-01","07:47:12"
"118126",7575123032,"59324559@N02","2012-07-15 20:47:13","Lanil T",7.4843,80.3796,"https://live.staticflickr.com/8006/7575123032_c53b247781_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-07-15","20:47:13"
"118199",6885700149,"60513809@N02","2012-02-12 20:11:14","rajithaSan",7.4086,80.3366,"https://live.staticflickr.com/7046/6885700149_705b0b7b9e_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-02-12","20:11:14"
"118473",16634227253,"61967972@N06","2015-03-07 16:32:45","dileepamangala",7.8272,80.3037,"https://live.staticflickr.com/8703/16634227253_fb5fbb188a_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2015-03-07","16:32:45"
"118474",15305201120,"61967972@N06","2014-10-09 15:28:26","dileepamangala",7.8272,80.3037,"https://live.staticflickr.com/3936/15305201120_cd29605b6f_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-10-09","15:28:26"
"118523",6780364411,"61967972@N06","2012-01-23 01:15:22","dileepamangala",7.8272,80.3037,"https://live.staticflickr.com/7160/6780364411_0efa159aa0_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-01-23","01:15:22"
"118924",49371716571,"64410546@N07","2019-12-22 15:14:13","zhangtreddy",7.5521,80.2529,"https://live.staticflickr.com/65535/49371716571_a119d60fb9_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2019-12-22","15:14:13"
"118947",27082664979,"64716288@N08","2017-08-01 07:36:14","Kukanotas",7.3078,80.261,"https://live.staticflickr.com/4534/27082664979_ff87921b92_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-08-01","07:36:14"
"119415",8278930730,"66384992@N02","2012-11-11 09:32:04","FERNwehAUSLÖSER",7.4983,80.3841,"https://live.staticflickr.com/8483/8278930730_18d14ed56c_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-11-11","09:32:04"
"119416",6752713171,"66628897@N04","2011-01-22 21:57:20","Rollonissimos",7.8156,80.3117,"https://live.staticflickr.com/7171/6752713171_a817e17bee_c.jpg",3,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2011-01-22","21:57:20"
"121729",7336554246,"78671671@N05","2012-05-08 08:13:33","KimInIndien",7.3301,80.0993,"https://live.staticflickr.com/7096/7336554246_74bab89077_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-05-08","08:13:33"
"121730",7336546194,"78671671@N05","2012-05-08 07:19:42","KimInIndien",7.338,80.0979,"https://live.staticflickr.com/8026/7336546194_6feb5f5622_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-05-08","07:19:42"
"121731",7336541130,"78671671@N05","2012-05-07 22:30:18","KimInIndien",7.3403,80.0975,"https://live.staticflickr.com/7229/7336541130_0e5ce90330_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-05-07","22:30:18"
"121877",8026576761,"79133957@N00","2012-09-21 10:28:17","房 Fongky",7.5004,80.4046,"https://live.staticflickr.com/8460/8026576761_7c6e78436c_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-09-21","10:28:17"
"123056",34434316322,"84641150@N07","2017-05-11 22:08:13","damn D",7.4833,80.3667,"https://live.staticflickr.com/4169/34434316322_7fa529c9f8_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-05-11","22:08:13"
"123792",8408860103,"85799032@N00","2012-12-18 06:50:55","Dave Lonsdale",7.7145,80.4358,"https://live.staticflickr.com/8096/8408860103_eb02c34d41_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-12-18","06:50:55"
"123802",8507245038,"85939958@N06","2013-02-23 12:27:58","JayKaylie",7.5658,80.3613,"https://live.staticflickr.com/8238/8507245038_bff6cfff9b_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-02-23","12:27:58"
"123803",8506134093,"85939958@N06","2013-02-23 12:27:50","JayKaylie",7.5663,80.3611,"https://live.staticflickr.com/8249/8506134093_81ccdf046d_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-02-23","12:27:50"
"123804",8507245194,"85939958@N06","2013-02-23 12:27:29","JayKaylie",7.5694,80.3599,"https://live.staticflickr.com/8088/8507245194_df8e00881d_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-02-23","12:27:29"
"123805",8507244944,"85939958@N06","2013-02-23 12:26:45","JayKaylie",7.5758,80.3566,"https://live.staticflickr.com/8096/8507244944_a2cd3cb47f_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-02-23","12:26:45"
"123806",8506133917,"85939958@N06","2013-02-23 12:25:49","JayKaylie",7.5845,80.353,"https://live.staticflickr.com/8226/8506133917_c8a78c6c29_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-02-23","12:25:49"
"123807",8506133737,"85939958@N06","2013-02-23 12:25:23","JayKaylie",7.5865,80.3508,"https://live.staticflickr.com/8228/8506133737_a21a0d1f5a_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-02-23","12:25:23"
"123993",49280937256,"85941441@N04","2019-12-26 13:53:23","max.grassi",7.4778,80.3385,"https://live.staticflickr.com/65535/49280937256_33cbebbfb0_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2019-12-26","13:53:23"
"124025",13273160003,"8616230@N03","2012-02-02 04:14:35","Jervaulx",7.7275,80.495,"https://live.staticflickr.com/3729/13273160003_637dd6ce7e_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-02-02","04:14:35"
"124026",13272956305,"8616230@N03","2012-02-01 08:52:31","Jervaulx",7.7271,80.5129,"https://live.staticflickr.com/7433/13272956305_feae1a43b9_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-02-01","08:52:31"
"124027",13273091283,"8616230@N03","2012-02-01 08:01:34","Jervaulx",7.7273,80.5123,"https://live.staticflickr.com/3804/13273091283_200bf3b400_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-02-01","08:01:34"
"124029",13272927355,"8616230@N03","2012-02-01 06:03:42","Jervaulx",7.7272,80.5121,"https://live.staticflickr.com/7124/13272927355_f0cbb33543_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-02-01","06:03:42"
"124414",35373840941,"90198503@N05","2017-06-22 16:48:07","Tharaka Deepal",7.4917,80.3595,"https://live.staticflickr.com/4207/35373840941_2e6f85574a_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-06-22","16:48:07"
"124455",10207988936,"90783968@N08","2013-09-02 16:33:30","රසික|Rasika Nanayakkara|රනා",7.4917,80.366,"https://live.staticflickr.com/5455/10207988936_5c6e71ed10_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-09-02","16:33:30"
"124458",10207884434,"90783968@N08","2013-09-02 16:28:49","රසික|Rasika Nanayakkara|රනා",7.492,80.3661,"https://live.staticflickr.com/3765/10207884434_6cb0cf2693_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-09-02","16:28:49"
"124459",10207982295,"90783968@N08","2013-09-02 16:28:28","රසික|Rasika Nanayakkara|රනා",7.4921,80.3661,"https://live.staticflickr.com/5541/10207982295_1b9fc95d82_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-09-02","16:28:28"
"124462",10207890894,"90783968@N08","2013-09-02 16:27:15","රසික|Rasika Nanayakkara|රනා",7.4921,80.3662,"https://live.staticflickr.com/8129/10207890894_d168d40ecd_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-09-02","16:27:15"
"124467",10207901334,"90783968@N08","2013-09-02 16:05:04","රසික|Rasika Nanayakkara|රනා",7.4916,80.3662,"https://live.staticflickr.com/7416/10207901334_46d3d136ea_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-09-02","16:05:04"
"124469",10208014336,"90783968@N08","2013-09-02 16:04:43","රසික|Rasika Nanayakkara|රනා",7.4915,80.3661,"https://live.staticflickr.com/3745/10208014336_6b4a4a01eb_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-09-02","16:04:43"
"124472",10208019876,"90783968@N08","2013-09-02 16:04:01","රසික|Rasika Nanayakkara|රනා",7.4916,80.3661,"https://live.staticflickr.com/7345/10208019876_553c863f2e_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-09-02","16:04:01"
"124572",15601182505,"91620573@N06","2014-10-22 08:29:45","Abdullah Azam",7.4191,80.4755,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-10-22","08:29:45"
"124573",15290659807,"91620573@N06","2014-10-08 04:24:35","Abdullah Azam",7.4768,80.374,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-10-08","04:24:35"
"124574",15315965821,"91620573@N06","2014-09-22 02:28:46","Abdullah Azam",7.4191,80.4755,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-09-22","02:28:46"
"124575",15224440025,"91620573@N06","2014-09-13 05:49:29","Abdullah Azam",7.4191,80.4755,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-09-13","05:49:29"
"124578",14824328834,"91620573@N06","2014-08-04 05:05:00","Abdullah Azam",7.463,80.0221,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-08-04","05:05:00"
"124579",14794750283,"91620573@N06","2014-07-29 01:24:13","Abdullah Azam",7.4167,80.4667,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-07-29","01:24:13"
"124580",14588733094,"91620573@N06","2014-07-06 14:17:52","Abdullah Azam",7.4167,80.4667,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-07-06","14:17:52"
"124581",14556466212,"91620573@N06","2014-07-02 04:16:32","Abdullah Azam",7.4167,80.4667,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-07-02","04:16:32"
"124583",14197058079,"91620573@N06","2014-06-09 09:39:09","Abdullah Azam",7.4645,80.0219,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-06-09","09:39:09"
"124584",14383622915,"91620573@N06","2014-06-09 09:30:34","Abdullah Azam",7.463,80.0221,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-06-09","09:30:34"
"124585",14359517082,"91620573@N06","2014-06-06 12:01:46","Abdullah Azam",7.419,80.4756,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-06-06","12:01:46"
"124588",14168191446,"91620573@N06","2014-05-15 05:34:11","Abdullah Azam",7.4167,80.4667,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-05-15","05:34:11"
"124589",13971788589,"91620573@N06","2014-05-11 02:06:16","Abdullah Azam",7.463,80.0221,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-05-11","02:06:16"
"124590",13966663968,"91620573@N06","2014-05-10 10:19:53","Abdullah Azam",7.463,80.0221,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-05-10","10:19:53"
"124592",13885079482,"91620573@N06","2014-04-16 23:32:17","Abdullah Azam",7.4645,80.0219,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-04-16","23:32:17"
"124614",12717753523,"91620573@N06","2014-02-23 04:23:06","Abdullah Azam",7.4167,80.4716,NA,0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-02-23","04:23:06"
"124616",12018113856,"91620573@N06","2014-01-19 01:40:13","Abdullah Azam",7.4126,80.4818,"https://live.staticflickr.com/3802/12018113856_be7686fcaf_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-01-19","01:40:13"
"125026",976202074,"9246436@N03","2007-03-11 12:03:42","pleiria",7.8169,80.3106,"https://live.staticflickr.com/1236/976202074_2eafcac05c_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2007-03-11","12:03:42"
"125067",8435009356,"92599292@N03","2012-10-16 13:19:29","Shantha Gunaratne",7.3921,80.3279,"https://live.staticflickr.com/8055/8435009356_45dfc61234_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2012-10-16","13:19:29"
"125228",18179485436,"92790237@N07","2015-03-03 07:56:12","Fred_J",7.4974,80.3657,"https://live.staticflickr.com/8858/18179485436_fcef2a2cb7_c.jpg",1,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2015-03-03","07:56:12"
"125259",30380612921,"93116945@N05","2016-10-21 17:34:44","Aruna C.Wijesinghe",7.4708,80.0456,"https://live.staticflickr.com/5535/30380612921_bf4c2fa716_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-10-21","17:34:44"
"125572",16812683331,"93902394@N02","2015-03-10 13:17:06","ganganathkulasinghe",7.5943,80.3295,"https://live.staticflickr.com/7619/16812683331_c652592cb0_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2015-03-10","13:17:06"
"125602",48418968467,"93961001@N02","2018-12-25 01:30:53","Street Wanderer",7.5603,80.4038,"https://live.staticflickr.com/65535/48418968467_5139048df7_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2018-12-25","01:30:53"
"126037",15895276636,"95864263@N05","2014-10-05 21:04:58","Hsuan ming",7.8244,80.4767,"https://live.staticflickr.com/8670/15895276636_94e654369a_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2014-10-05","21:04:58"
"126164",32234919302,"96917054@N04","2017-01-01 14:59:26","Dev's Photostream",7.3296,80.2965,"https://live.staticflickr.com/603/32234919302_21aceb7c4c_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-01-01","14:59:26"
"126355",16434302927,"9716329@N05","2015-01-13 09:48:14","JayST",7.2767,80.2158,"https://live.staticflickr.com/7286/16434302927_a0b69e2138_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2015-01-13","09:48:14"
"126859",32213711385,"9881443@N07","2016-12-26 17:44:16","srinisv123",7.6601,80.5244,"https://live.staticflickr.com/276/32213711385_8e65e71814_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-12-26","17:44:16"
"126860",32213710085,"9881443@N07","2016-12-26 17:22:39","srinisv123",7.6496,80.5151,"https://live.staticflickr.com/450/32213710085_9f5b13f9ff_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-12-26","17:22:39"
"126861",32213703305,"9881443@N07","2016-12-26 16:44:10","srinisv123",7.6218,80.4905,"https://live.staticflickr.com/376/32213703305_6d3309fa19_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-12-26","16:44:10"
"126864",31838017170,"9881443@N07","2016-12-26 16:12:35","srinisv123",7.4954,80.3791,"https://live.staticflickr.com/365/31838017170_2d670557b7_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-12-26","16:12:35"
